"age_group","is_female","category","N","count","percent"
"[70,75)",0,"Depress",8185,926,0.113133781307269
"[70,75)",1,"Depress",10854,1896,0.174682144831399
"[75,80)",0,"Depress",5228,475,0.0908569242540168
"[75,80)",1,"Depress",6307,976,0.154748691929602
"[80,120]",0,"Depress",4030,329,0.0816377171215881
"[80,120]",1,"Depress",4551,527,0.115798725554823
"[40,45)",0,"Diabetes",4682,472,0.100811618966254
"[40,45)",1,"Diabetes",9944,945,0.0950321802091714
"[45,50)",0,"Diabetes",5494,791,0.143975245722606
"[45,50)",1,"Diabetes",10419,1306,0.125347922065457
"[50,55)",0,"Diabetes",7051,1240,0.175861579917742
"[50,55)",1,"Diabetes",12562,1929,0.153558350581118
"[55,60)",0,"Diabetes",8940,1675,0.187360178970917
"[55,60)",1,"Diabetes",14769,2550,0.172658947796059
"[60,65)",0,"Diabetes",9404,1909,0.202998723947256
"[60,65)",1,"Diabetes",14518,2676,0.184322909491666
"[65,70)",0,"Diabetes",9049,1926,0.212841197922422
"[65,70)",1,"Diabetes",13734,2517,0.183267802533858
"[70,75)",0,"Diabetes",8185,1810,0.221136224801466
"[70,75)",1,"Diabetes",10854,1922,0.177077575087525
"[75,80)",0,"Diabetes",5228,1111,0.212509563886764
"[75,80)",1,"Diabetes",6307,1077,0.170762644680514
"[80,120]",0,"Diabetes",4030,760,0.188585607940447
"[80,120]",1,"Diabetes",4551,764,0.167875192265436
"[40,45)",0,"DuraMed",4682,0,0
"[40,45)",1,"DuraMed",9944,0,0
"[45,50)",0,"DuraMed",5494,0,0
"[45,50)",1,"DuraMed",10419,0,0
"[50,55)",0,"DuraMed",7051,0,0
"[50,55)",1,"DuraMed",12562,0,0
"[55,60)",0,"DuraMed",8940,29,0.00324384787472036
"[55,60)",1,"DuraMed",14769,0,0
"[60,65)",0,"DuraMed",9404,33,0.00350914504466185
"[60,65)",1,"DuraMed",14518,0,0
"[65,70)",0,"DuraMed",9049,33,0.00364681180240911
"[65,70)",1,"DuraMed",13734,0,0
"[70,75)",0,"DuraMed",8185,70,0.00855222968845449
"[70,75)",1,"DuraMed",10854,21,0.00193477059148701
"[75,80)",0,"DuraMed",5228,51,0.00975516449885233
"[75,80)",1,"DuraMed",6307,0,0
"[80,120]",0,"DuraMed",4030,46,0.0114143920595534
"[80,120]",1,"DuraMed",4551,0,0
"[40,45)",0,"Falls",4682,178,0.038017941050833
"[40,45)",1,"Falls",9944,283,0.0284593724859212
"[45,50)",0,"Falls",5494,262,0.0476883873316345
"[45,50)",1,"Falls",10419,357,0.0342643247912468
"[50,55)",0,"Falls",7051,269,0.0381506169337683
"[50,55)",1,"Falls",12562,454,0.0361407419200764
"[55,60)",0,"Falls",8940,378,0.0422818791946309
"[55,60)",1,"Falls",14769,599,0.0405579253842508
"[60,65)",0,"Falls",9404,411,0.0437048064653339
"[60,65)",1,"Falls",14518,655,0.0451164072186252
"[65,70)",0,"Falls",9049,349,0.0385677975466902
"[65,70)",1,"Falls",13734,673,0.0490024756079802
"[70,75)",0,"Falls",8185,333,0.0406841783750764
"[70,75)",1,"Falls",10854,630,0.0580431177446103
"[75,80)",0,"Falls",5228,223,0.04265493496557
"[75,80)",1,"Falls",6307,415,0.0657999048676074
"[80,120]",0,"Falls",4030,270,0.0669975186104218
"[80,120]",1,"Falls",4551,434,0.0953636563392661
"[40,45)",0,"Fatigue",4682,213,0.0454933788979069
"[40,45)",1,"Fatigue",9944,759,0.0763274336283186
"[45,50)",0,"Fatigue",5494,293,0.0533309064433928
"[45,50)",1,"Fatigue",10419,911,0.0874364142432095
"[50,55)",0,"Fatigue",7051,431,0.0611260814068926
"[50,55)",1,"Fatigue",12562,1075,0.0855755452953351
"[55,60)",0,"Fatigue",8940,546,0.0610738255033557
"[55,60)",1,"Fatigue",14769,1180,0.0798970817252353
"[60,65)",0,"Fatigue",9404,595,0.0632709485325393
"[60,65)",1,"Fatigue",14518,1174,0.0808651329384213
"[65,70)",0,"Fatigue",9049,682,0.0753674439164549
"[65,70)",1,"Fatigue",13734,1224,0.0891218872870249
"[70,75)",0,"Fatigue",8185,692,0.0845448992058644
"[70,75)",1,"Fatigue",10854,1109,0.1021743136171
"[75,80)",0,"Fatigue",5228,504,0.0964039785768936
"[75,80)",1,"Fatigue",6307,714,0.113207547169811
"[80,120]",0,"Fatigue",4030,469,0.116377171215881
"[80,120]",1,"Fatigue",4551,662,0.145462535706438
"[40,45)",0,"FtoThrive",4682,0,0
"[40,45)",1,"FtoThrive",9944,0,0
"[45,50)",0,"FtoThrive",5494,0,0
"[45,50)",1,"FtoThrive",10419,0,0
"[50,55)",0,"FtoThrive",7051,0,0
"[50,55)",1,"FtoThrive",12562,0,0
"[55,60)",0,"FtoThrive",8940,27,0.00302013422818792
"[55,60)",1,"FtoThrive",14769,21,0.00142189721714402
"[60,65)",0,"FtoThrive",9404,31,0.00329646958740961
"[60,65)",1,"FtoThrive",14518,25,0.00172200027552004
"[65,70)",0,"FtoThrive",9049,21,0.00232069841971489
"[65,70)",1,"FtoThrive",13734,26,0.0018931119848551
"[70,75)",0,"FtoThrive",8185,26,0.00317654245571167
"[70,75)",1,"FtoThrive",10854,28,0.00257969412198268
"[75,80)",0,"FtoThrive",5228,21,0.0040168324407039
"[75,80)",1,"FtoThrive",6307,0,0
"[80,120]",0,"FtoThrive",4030,0,0
"[80,120]",1,"FtoThrive",4551,28,0.00615249395737201
"[40,45)",0,"GaitAb",4682,69,0.01473729175566
"[40,45)",1,"GaitAb",9944,131,0.0131737731295253
"[45,50)",0,"GaitAb",5494,90,0.0163815070986531
"[45,50)",1,"GaitAb",10419,178,0.0170841731452155
"[50,55)",0,"GaitAb",7051,128,0.0181534534108637
"[50,55)",1,"GaitAb",12562,266,0.0211749721381946
"[55,60)",0,"GaitAb",8940,189,0.0211409395973154
"[55,60)",1,"GaitAb",14769,377,0.0255264405172997
"[60,65)",0,"GaitAb",9404,268,0.0284985112717992
"[60,65)",1,"GaitAb",14518,454,0.031271525003444
"[65,70)",0,"GaitAb",9049,288,0.0318267211846613
"[65,70)",1,"GaitAb",13734,498,0.036260375709917
"[70,75)",0,"GaitAb",8185,314,0.0383628588882101
