"age_group","is_female","category","N","count","percent"
"[70,75)",1,"CVA",37439,454,0.0121263922647507
"[75,80)",0,"CVA",29396,671,0.022826234861886
"[75,80)",1,"CVA",31970,576,0.018016890835158
"[80,120]",0,"CVA",43290,1502,0.0346962346962347
"[80,120]",1,"CVA",64298,1939,0.0301564589878379
"[40,45)",0,"Cancer",56050,177,0.00315789473684211
"[40,45)",1,"Cancer",51159,252,0.00492581950389961
"[45,50)",0,"Cancer",56112,307,0.0054712004562304
"[45,50)",1,"Cancer",51796,393,0.00758745849100317
"[50,55)",0,"Cancer",56983,445,0.00780934664724567
"[50,55)",1,"Cancer",53701,551,0.0102605165639374
"[55,60)",0,"Cancer",52084,683,0.0131134321480685
"[55,60)",1,"Cancer",48163,713,0.0148038951062019
"[60,65)",0,"Cancer",46881,950,0.0202640728653399
"[60,65)",1,"Cancer",43894,846,0.0192737048343737
"[65,70)",0,"Cancer",43151,1438,0.0333248360408797
"[65,70)",1,"Cancer",41309,1120,0.0271127357234501
"[70,75)",0,"Cancer",36252,1642,0.0452940527419177
"[70,75)",1,"Cancer",37439,1236,0.0330137022890569
"[75,80)",0,"Cancer",29396,1816,0.0617771125323173
"[75,80)",1,"Cancer",31970,1267,0.0396309039724742
"[80,120]",0,"Cancer",43290,3742,0.0864402864402864
"[80,120]",1,"Cancer",64298,3099,0.0481974555973747
"[40,45)",0,"Chronpain",56050,2133,0.0380553077609277
"[40,45)",1,"Chronpain",51159,3092,0.0604390234367364
"[45,50)",0,"Chronpain",56112,2190,0.0390290846877673
"[45,50)",1,"Chronpain",51796,3310,0.0639045486137926
"[50,55)",0,"Chronpain",56983,2203,0.0386606531772634
"[50,55)",1,"Chronpain",53701,3496,0.0651012085436025
"[55,60)",0,"Chronpain",52084,2050,0.0393594961984487
"[55,60)",1,"Chronpain",48163,3138,0.0651537487282769
"[60,65)",0,"Chronpain",46881,1858,0.0396322604040016
"[60,65)",1,"Chronpain",43894,2571,0.0585729256846038
"[65,70)",0,"Chronpain",43151,1562,0.0361984658524716
"[65,70)",1,"Chronpain",41309,2453,0.0593817327943063
"[70,75)",0,"Chronpain",36252,1331,0.0367152157122366
"[70,75)",1,"Chronpain",37439,2002,0.0534736504714335
"[75,80)",0,"Chronpain",29396,1198,0.0407538440604164
"[75,80)",1,"Chronpain",31970,1923,0.0601501407569597
"[80,120]",0,"Chronpain",43290,1913,0.0441903441903442
"[80,120]",1,"Chronpain",64298,3888,0.0604684438085166
"[40,45)",0,"Dementia",56050,343,0.00611953612845673
"[40,45)",1,"Dementia",51159,155,0.00302976993295412
"[45,50)",0,"Dementia",56112,439,0.00782363843741089
"[45,50)",1,"Dementia",51796,223,0.00430535176461503
"[50,55)",0,"Dementia",56983,423,0.00742326658828072
"[50,55)",1,"Dementia",53701,260,0.00484162306102307
"[55,60)",0,"Dementia",52084,394,0.0075647031717994
"[55,60)",1,"Dementia",48163,275,0.00570977721487449
"[60,65)",0,"Dementia",46881,413,0.00880953904566882
"[60,65)",1,"Dementia",43894,256,0.00583223219574429
"[65,70)",0,"Dementia",43151,382,0.00885263377442006
"[65,70)",1,"Dementia",41309,365,0.00883584690987436
"[70,75)",0,"Dementia",36252,588,0.0162197947699437
"[70,75)",1,"Dementia",37439,587,0.01567883757579
"[75,80)",0,"Dementia",29396,896,0.030480337460879
"[75,80)",1,"Dementia",31970,1080,0.0337816703159212
"[80,120]",0,"Dementia",43290,2633,0.0608223608223608
