"age_group","is_female","category","N","count","percent"
"[40,45)",1,"PVD",7047,67,0.00950759188307081
"[45,50)",0,"PVD",11224,108,0.00962223806129722
"[45,50)",1,"PVD",14464,150,0.0103705752212389
"[50,55)",0,"PVD",12609,141,0.0111824886985487
"[50,55)",1,"PVD",17401,185,0.0106315728981093
"[55,60)",0,"PVD",15274,208,0.0136179127929815
"[55,60)",1,"PVD",20274,272,0.0134161980862188
"[60,65)",0,"PVD",21605,349,0.0161536681323768
"[60,65)",1,"PVD",27154,388,0.0142888708845842
"[65,70)",0,"PVD",20753,437,0.0210571965498964
"[65,70)",1,"PVD",22406,378,0.0168704811211283
"[70,75)",0,"PVD",5461,118,0.0216077641457608
"[70,75)",1,"PVD",5638,105,0.0186236253990777
"[40,45)",0,"PerNeuro",5892,0,0
"[40,45)",1,"PerNeuro",7047,0,0
"[45,50)",0,"PerNeuro",11224,0,0
"[45,50)",1,"PerNeuro",14464,0,0
"[50,55)",0,"PerNeuro",12609,0,0
"[50,55)",1,"PerNeuro",17401,0,0
"[55,60)",0,"PerNeuro",15274,0,0
"[55,60)",1,"PerNeuro",20274,0,0
"[60,65)",0,"PerNeuro",21605,28,0.00129599629715344
"[60,65)",1,"PerNeuro",27154,0,0
"[65,70)",0,"PerNeuro",20753,36,0.0017346889606322
"[65,70)",1,"PerNeuro",22406,0,0
"[70,75)",0,"PerNeuro",5461,0,0
"[70,75)",1,"PerNeuro",5638,0,0
"[40,45)",0,"Thyroid",5892,21,0.00356415478615071
"[40,45)",1,"Thyroid",7047,96,0.0136228182205194
"[45,50)",0,"Thyroid",11224,45,0.00400926585887384
"[45,50)",1,"Thyroid",14464,199,0.013758296460177
"[50,55)",0,"Thyroid",12609,55,0.00436196367673884
"[50,55)",1,"Thyroid",17401,312,0.0179300040227573
"[55,60)",0,"Thyroid",15274,69,0.0045174806861333
"[55,60)",1,"Thyroid",20274,410,0.020222945644668
"[60,65)",0,"Thyroid",21605,131,0.00606341124739644
"[60,65)",1,"Thyroid",27154,644,0.0237165795094645
"[65,70)",0,"Thyroid",20753,178,0.00857707319423698
"[65,70)",1,"Thyroid",22406,556,0.0248147817548871
"[70,75)",0,"Thyroid",5461,38,0.00695843252151621
"[70,75)",1,"Thyroid",5638,155,0.0274920184462575
"[40,45)",0,"Vision",5892,0,0
"[40,45)",1,"Vision",7047,0,0
"[45,50)",0,"Vision",11224,39,0.00347469707769066
"[45,50)",1,"Vision",14464,40,0.00276548672566372
"[50,55)",0,"Vision",12609,49,0.00388611309382187
"[50,55)",1,"Vision",17401,50,0.00287339808057008
"[55,60)",0,"Vision",15274,78,0.00510671729736808
"[55,60)",1,"Vision",20274,82,0.00404458912893361
"[60,65)",0,"Vision",21605,150,0.00694283730617912
"[60,65)",1,"Vision",27154,166,0.00611327981144583
